title,description,published date,url,publisher,publisher_title,ticker
Why You Should Trade Binance Options | Binance Blog - Binance,Why You Should Trade Binance Options | Binance Blog  Binance,2022-09-13 07:00:00+00:00,https://news.google.com/rss/articles/CBMinAFBVV95cUxQbWxVWmhnODlWLTJHZXhVc1o1NnFycGg5Z1d5S2lMMk9zODR5MU9BTlZmdnNEdDl2eHVNU1B0ZTB6dFh5OEhYRkdYQVlwVGtzV2VKOGNvcjRUbXBnMm1pYjVYb2xmVU13TTBmSWNnd2ZVanlpVm10SFBzM0RiaWJFUkl2N1AxVkFBdGFiZG5aNnd4NUVFaTE4bG1SbnU?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.binance.com', 'title': 'Binance'}",Binance,ETHUSDT
DOGE Plunges 9% As Creator Reveals How Much He Holds In This Cryptocurrency - NewsBTC,DOGE Plunges 9% As Creator Reveals How Much He Holds In This Cryptocurrency  NewsBTC,2021-12-28 19:21:34+00:00,https://news.google.com/rss/articles/CBMiswFBVV95cUxNd1VnT0JZUDBSb1ZhdUtNczYwM1I1N19vQ0x0YVZTUWo5RUlxTHhJTThhUGxNemJZSk1XMjdwMFVveXpJczBHZzlsWWVWd3VMa0RxMkpIUzMxTklHYXlNdmdfTWVYa21CVUxyMkNoakJBa3FtbHQwcGVpbkJ2R3RXMElNNEI5TG5ZUWFGWTJ3b3FqTkhMdjk5RXJwMGUyT2Zfb3hIU2prb1phT3haWW5aZk9DRdIBuAFBVV95cUxNVEhFTEdabWRBUkw3Z0FZejBZY3BQdHB3OGJHcEQzMTNDYzV5Z1ZBVkdRZVhNTE5kNjF1dHJQY25uLXE4cEROeExjVWEwOHVzSnNkcm44Vy1UclhpRUxfb043STU4blAtR0lDSzNWQnR0ZHBfbTZneVpUaXFBdmtFcjctVW1yd0pua184cGExMGpEdzU2a3A1eVUyT0l1bTJxeDRZc0RWQVhSZzdPal8xUmhuNXNoQzdB?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.newsbtc.com', 'title': 'NewsBTC'}",NewsBTC,DOGEUSDT
Raul_Dominguez - TradingView,Raul_Dominguez  TradingView,2021-11-16 10:11:24+00:00,https://news.google.com/rss/articles/CBMiWEFVX3lxTE9YZ2haNm8xdzRWWVplaTRUeDdGNUxoRkdNbmJSMGszUUlEWm00R0RnbHNsTHlmSUNDRGZwSmFwWHZVRzd6VWZBTjVSLVRVSmIwbGRpVW1ianc?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,ETHUSDT
ETHUSDT Analysis: ETH Price Action Parabola – Swing High Objective for a Strong Continuation - CoinGape,ETHUSDT Analysis: ETH Price Action Parabola – Swing High Objective for a Strong Continuation  CoinGape,2021-02-07 08:00:00+00:00,https://news.google.com/rss/articles/CBMipAFBVV95cUxONmw5MUZFOFN1emxGN09kc2k0WVZxcUtpeHN0WGJ2bmFMV2hpUkdnTmNBOUJLVU16bzU0cUh5SVkyWHZUNGRkWVI5U0EzRzVtTEdwMkEwcWU2NEVfc0RpRlVJZG1DNTdka2txaDBxVWlBdzhtZmtpcm44ZE5XZzd4RUhCa21FRjV2V3kzUS1FeU1XQkpZNXhXMVYwcExieWItNURHRw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://coingape.com', 'title': 'CoinGape'}",CoinGape,ETHUSDT
Binance Futures Increases Maximum Leverage for ETH USDT-Margined Perpetual to 100x - Binance,Binance Futures Increases Maximum Leverage for ETH USDT-Margined Perpetual to 100x  Binance,2020-10-22 07:00:00+00:00,https://news.google.com/rss/articles/CBMi8gFBVV95cUxQRU1xM2NJUVFtWW91NmlaZFJOdS0yOGZxVmJPMzJqbzJJV2JMVnNmTWkxb2dROUZGcFlQb3dlTGNNWFZLZDZRdkI2bE5yYlA5aGVZMllLb2ozRVhYWWtJUTY3cFpYZTUtNm9qaEJZdC1mY3MxQjFmLWxOS01UbmRoV1FIbXVBVU5Fb1pVVU5ET2VLOWRCcnVUUHNkeWs1WDlKdWpCcW4xTzNMVFEteG5ONTRIT3c3Y1BMWnpZanU2MnBTR3VOTW1aVC04Mm5ZWnNDcFRqbFVtaTVxR0R4eW8xLTI2b000TWN2aTBFbWtRNjJ1QQ?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.binance.com', 'title': 'Binance'}",Binance,ETHUSDT
MMBTtrader - TradingView,MMBTtrader  TradingView,2020-09-09 09:11:45+00:00,https://news.google.com/rss/articles/CBMiU0FVX3lxTE0tcWlQLWhqcVJwNlhYSVJ2NE5WdF9DN2gxRXFqcjlVUGZnNE9PVmNVYkNkYUtSN2NhTFg0djZKU2RfaXpGc0NISEpEczBkcm5mank4?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,DOGEUSDT
MMBTtrader - TradingView,MMBTtrader  TradingView,2020-09-09 09:11:45+00:00,https://news.google.com/rss/articles/CBMiU0FVX3lxTE0tcWlQLWhqcVJwNlhYSVJ2NE5WdF9DN2gxRXFqcjlVUGZnNE9PVmNVYkNkYUtSN2NhTFg0djZKU2RfaXpGc0NISEpEczBkcm5mank4?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,ETHUSDT
Binance Futures Trading Platform Launches ETH/USDT Contracts with 50x Max Leverage - Binance,Binance Futures Trading Platform Launches ETH/USDT Contracts with 50x Max Leverage  Binance,2019-11-28 08:00:00+00:00,https://news.google.com/rss/articles/CBMi0gFBVV95cUxNZHJxN242TF9COEtia01IYVhaYWtBaHF0bjdSaG9oY2hQYWNtSjBZNnM0aFQyenBXM29QbldvWnBEY1J6N2xnc21ia1FFMTUxVVdVZnN5YjZQVURndms2Wk1ybFVvZnNMdWNBUnE0NzB0eUJDdjBlMFpTSTJVQWJUUkVBWTNHVGRTdGV5VkdSOEx0bDgxcXE4RERyT2o5ZGY0ZWVHVGtmcW1sZHp5cmhyc0RjWS1lRElwLVdaampfaXlwbHZXMEc1eDdOX2VUX0pYbkE?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.binance.com', 'title': 'Binance'}",Binance,ETHUSDT
FLOKIUSDT Short & Long Ideas - TradingView,FLOKIUSDT Short & Long Ideas  TradingView,2018-12-06 16:43:20+00:00,https://news.google.com/rss/articles/CBMiTkFVX3lxTE9ZY2V5UWp0bGJxa2s3UzVIZUVDUFlydE5qOXU2X25BcEZpVGxhTGN3MFNmZmFXQUs4TXJZQTliMFFRaUFzMzJoR1RSbmpZZw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,DOGEUSDT
Trader fugasok — Trading Ideas & Charts — TradingView - TradingView,Trader fugasok — Trading Ideas & Charts — TradingView  TradingView,2018-11-30 11:08:50+00:00,https://news.google.com/rss/articles/CBMiT0FVX3lxTE5HOU9BUld2emZ3VTJBUFRJQk9IN0JLcTNZeWVlR0NEdXFlVko0ZU1mdjhGWERHUDFJaE80Yi1mMVZLNmdQUTJQQWVIaXc4OWM?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,ETHUSDT
WeTradeWAVES - TradingView,WeTradeWAVES  TradingView,2018-08-24 19:46:14+00:00,https://news.google.com/rss/articles/CBMiVkFVX3lxTFBfQVV0dEo3bHM2UTE3VG9QeTNwWURYWk16S2VMSDBwQUc5cEY5ckIxUVEwbmxxTkVrUTBiR2lmbWtybWNaOXJWc0tmQlFYc0J3czFLSW1R?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,DOGEUSDT
BTC/USDT - Binance,BTC/USDT  Binance,2018-06-12 05:15:21+00:00,https://news.google.com/rss/articles/CBMiU0FVX3lxTE11cmtRckRCMl9FU3FWY2J5RnhFUTJxeXp5UXV5REpyY0JyZENuZVE4eDYyWmdzcGQxa2hOaXVIUzNZS2dpQmk2X1lCOUNIM1BSUlg4?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.binance.com', 'title': 'Binance'}",Binance,BTCUSDT
DJANAS1ST - TradingView,DJANAS1ST  TradingView,2017-12-26 05:07:55+00:00,https://news.google.com/rss/articles/CBMiUkFVX3lxTFBXcnI2bnVLSnJKWnVHVnN2M0xoTW5TZDhaNTRldWJTR0YzbF8zMjBLZTQ2M3hYQllTRUt4VktsYldGYW9OWEFjUFQ1TWM3UkNrSWc?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,DOGEUSDT
"Ethereum Price: ETH Live Price Chart, Market Cap & News Today - CoinGecko","Ethereum Price: ETH Live Price Chart, Market Cap & News Today  CoinGecko",2015-08-10 17:12:33+00:00,https://news.google.com/rss/articles/CBMiVkFVX3lxTFBVNGpkZU5VeG55WVBCX011VnFYcXY2ZmxERnRPcmFVQV9BTVo4MDhvRHVWVGI2VW9jWmRTUHBpTFJ4cmwwQmJrNUFrR3RyR19FcUZ1alln?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.coingecko.com', 'title': 'CoinGecko'}",CoinGecko,ETHUSDT
"Dogecoin price today, DOGE to USD live price, marketcap and chart - CoinMarketCap","Dogecoin price today, DOGE to USD live price, marketcap and chart  CoinMarketCap",2014-07-09 07:42:25+00:00,https://news.google.com/rss/articles/CBMiWkFVX3lxTE93SzZpMjNOdzJGUzFMb2M5d0tFanJQYXhFUjczUTJ4Q3RWSG5sdG5oMmZHZlhfOU56VkJPWEx2Y2owUndYVm9DNExTenNSNDZIRTVOaXNBM0JuZw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://coinmarketcap.com', 'title': 'CoinMarketCap'}",CoinMarketCap,DOGEUSDT
